Date,Category,Subcategory,Dollars,Dollars_last_year,Dollars_3_years_ago,Unit_sales,Unit_sales_last_year,Unit_sales_3_years_ago,Share,Share_last_year,Share_3_years_ago,Percent_change_dollars_1_year,Percent_change_units_1_year,Percent_change_share_1_year,Percent_change_dollars_3_years,Percent_change_units_3_years,Percent_change_share_3_years
11/12/2022,Commercially prepared items,Other,67122349,62630787,53518133,27552285,29142698,27727449,0.4,0.4,0.4,7.2,-5.5,-2.2,25.4,-0.6,-1.8
11/12/2022,Commercially prepared items,Regular meat fresh/frozen,791585,826286,647564,179231,203864,179014,0,0,0,-4.2,-12.1,-12.6,22.2,0.1,-4.3
11/12/2022,Commercially prepared items,"Sweet frozen (ice cream, frozen desserts)",284891065,257591470,216209467,61854281,64763453,59050634,1.7,1.7,1.6,10.6,-4.5,0.9,31.8,4.7,3.1
11/12/2022,Commercially prepared items,"Sweet mixes (pancake, muffin, and cake mixes)",161792524,151751164,149983943,58607166,61628154,66878369,0.9,1,1.1,6.6,-4.9,-2.7,7.9,-12.4,-15.6
11/12/2022,Commercially prepared items,"Sweet packaged (cookies, candy bars, bars)",1093518412,984173461,861042184.1,274847328,282281113.4,276043695.6,6.8,6.55,6.55,10.9,-5.1,1.2,22.2,-6.2,-4.3
11/12/2022,Commercially prepared items,Sweet ready-to-eat (bakery items),480781659,433718255,387661315,129581453,136137988,137498165,2.8,2.8,2.9,10.9,-4.8,1.1,24,-5.8,-2.9
11/12/2022,Dairy,Cheese,544562571,499094323,447620414,132284053,137021416,132856931,3.2,3.2,3.4,9.1,-3.5,-0.4,21.7,-0.4,-4.8
11/12/2022,Dairy,Other,398786420,370622357,337455382,111424708,117695930,117824720,2.3,2.4,2.5,7.6,-5.3,-1.8,18.2,-5.4,-7.5
11/12/2022,Dairy,Regular-fat milk,21094340,16543541,16207178,10060437,10440559,11020881,0.1,0.1,0.1,27.5,-3.6,16.3,30.2,-8.7,1.9
11/12/2022,Dairy,Yogurt and other,363845386,310190201,268045014,116995606,123270327,119673339,2.1,2,2,17.3,-5.1,7,35.7,-2.2,6.2
11/12/2022,Fats and oils,Oils,97728526,83891374,64152895,13998433,14230516,14281346,0.6,0.5,0.5,16.5,-1.6,6.3,52.3,-2,19.2
11/12/2022,Fats and oils,Solids,150744714,117040960,119520282,32110050,34705940,37401433,0.9,0.8,0.9,28.8,-7.5,17.5,26.1,-14.1,-1.3
11/12/2022,Fruits,Fruit juice,113603727,104079681,85728727,31193149,33220323,31346000,0.7,0.7,0.6,9.2,-6.1,-0.4,32.5,-0.5,3.7
11/12/2022,Fruits,Whole canned,97065771,86681041,75409601,29172521,31508017,31218239,0.6,0.6,0.6,12,-7.4,2.2,28.7,-6.6,0.8
11/12/2022,Fruits,Whole fresh/frozen,648212521,633554176,514290937,226429458,223879973,202025838,3.8,4.1,3.8,2.3,1.1,-6.7,26,12.1,-1.3
11/12/2022,Grains,Flour and mixes,38084155,30003359,29167984,9570757,9696816,10792829,0.2,0.2,0.2,26.9,-1.3,15.8,30.6,-11.3,2.2
11/12/2022,Grains,Frozen/ready to cook,36401656,33015933,28386302,10210100,10719019,9621427,0.2,0.2,0.2,10.3,-4.7,0.6,28.2,6.1,0.4
11/12/2022,Grains,Not sweet packaged/Meals and sides,52108833,43022763,38871227,28714837,28651772,28956324,0.3,0.3,0.3,21.1,0.2,10.5,34.1,-0.8,4.9
11/12/2022,Grains,Other,85761142,70978246,60815739,28413289,27882568,26260541,0.5,0.5,0.5,20.8,1.9,10.2,41,8.2,10.4
11/12/2022,Grains,"Packaged (bread, rolls, pita, tortilla, rice, pasta, cereal)",579345787,504169006,432438298,179884066,185097512,185165416,3.4,3.2,3.2,14.9,-2.8,4.8,34,-2.9,4.9
11/12/2022,"Meats, eggs, and nuts",Eggs,247176313,138194673,122789618,45348252,46104288,46969090,1.4,0.9,0.9,28.95,-1.6,17.8,56.55,-3.5,20.9625
11/12/2022,"Meats, eggs, and nuts",Fish fresh/frozen,114615966,118440742,92303959,12913143,13529209,12442377,0.7,0.8,0.7,-3.2,-4.6,-11.7,24.2,3.8,-2.8
11/12/2022,"Meats, eggs, and nuts",Nuts and seeds processed/nut butters,56112084,51018754,48352878,12390713,12397409,13256431,0.3,0.3,0.4,10,-0.1,0.3,16,-6.5,-9.2
11/12/2022,"Meats, eggs, and nuts",Nuts and seeds raw,153135109,153440817,154632705,32513846,34460141,39088766,0.9,1,1.2,-0.2,-5.6,-8.9,-1,-16.8,-22.5
11/12/2022,"Meats, eggs, and nuts",Other,55960136,54910321,47693686,23185772,25011460,23264041,0.3,0.4,0.4,1.9,-7.3,-7,17.3,-0.3,-8.2
11/12/2022,"Meats, eggs, and nuts",Poultry fresh/frozen,488630672,438003113,363481265,78028892,78010119,74566527,2.9,2.8,2.7,11.6,0,1.8,34.4,4.6,5.2
11/12/2022,"Meats, eggs, and nuts",Regular meat canned,34257136,28019517,23337926,10807463,11732971,11485079,0.2,0.2,0.2,22.3,-7.9,11.6,46.8,-5.9,14.9
11/12/2022,"Meats, eggs, and nuts",Regular meat fresh/frozen,1093518412,984173461,861042184.1,226584312,232717073,226388753,6.8,6.55,6.55,0.6,-2.6,-8.3,22.8,0.1,-3.9
11/12/2022,Other,Other,641039984,603774549,477725223,106255910,110464055,100232546,3.8,3.9,3.6,6.2,-3.8,-3.1,34.2,6,5
11/12/2022,Sugar and sweeteners,Raw,94363746,82480690,78198184,23211735,23916479,27238217,0.6,0.5,0.6,14.4,-2.9,4.4,20.7,-14.8,-5.5
11/12/2022,Vegetables,Dark green canned,722623,639386,601107,485456,530467,567524,0,0,0,13,-8.5,3.1,20.2,-14.5,-5.9
11/12/2022,Vegetables,Dark green fresh/frozen,232087275,224624130,180258079,74135583,79307686,70852458,1.4,1.4,1.3,3.3,-6.5,-5.7,28.8,4.6,0.8
11/12/2022,Vegetables,Legumes canned,47321664,41954687,38863634,31441114,33285091,33735663,0.3,0.3,0.3,12.8,-5.5,2.9,21.8,-6.8,-4.7
11/12/2022,Vegetables,Legumes fresh/frozen,38271782,35233382,32497537,14743097,15049571,15388155,0.2,0.2,0.2,8.6,-2,-0.9,17.8,-4.2,-7.8
11/12/2022,Vegetables,"Not sweet canned (soups, sauces, etc)",8914844,8713328,7547716,1921671,2022211,1932786,0.1,0.1,0.1,2.3,-5,-6.7,18.1,-0.6,-7.6
11/12/2022,Vegetables,Orange canned,1467025,1266747,1122495,1380342,1464200,1413431,0,0,0,15.8,-5.7,5.7,30.7,-2.3,2.3
11/12/2022,Vegetables,Orange fresh/frozen,37456932,37220765,34443151,19863028,20589670,20468707,0.2,0.2,0.3,0.6,-3.5,-8.2,8.8,-3,-14.9
11/12/2022,Vegetables,Other,146158848,126473693,112157928,56791982,58606283,54442311,0.9,0.8,0.8,15.6,-3.1,5.4,30.3,4.3,2
11/12/2022,Vegetables,Other-mostly water canned,69198268,62129515,54563224,24778229,26155185,24857134,0.4,0.4,0.4,11.4,-5.3,1.6,26.8,-0.3,-0.7
11/12/2022,Vegetables,Other-mostly water fresh/frozen,154258558,143759907,124927949,77703093,78022953,72403307,0.9,0.9,0.9,7.3,-0.4,-2.1,23.5,7.3,-3.4
11/12/2022,Vegetables,Other-nutrient-dense canned,40401701,34129947,33083289,30187622,31372722,32245629,0.2,0.2,0.2,18.4,-3.8,8,22.1,-6.4,-4.4
11/12/2022,Vegetables,Other-nutrient-dense fresh/frozen,147140304,138380741,116066862,73481061,74236233,68892643,0.9,0.9,0.9,6.3,-1,-3,26.8,6.7,-0.8
11/12/2022,Vegetables,Starchy canned,34929155,30785413,29686125,26207412,26344453,30806910,0.2,0.2,0.2,13.5,-0.5,3.5,17.7,-14.9,-7.9
11/12/2022,Vegetables,Starchy fresh/frozen,84856007,73411248,62916651,25139683,25153579,23899049,0.5,0.5,0.5,15.6,-0.1,5.5,34.9,5.2,5.6
12/18/2022,Alcohol,Other,1093518412,984173461,861042184.1,149586954,155924648,164211458,6.8,6.55,6.55,-0.1,-4.1,-8.1,-1.7,-8.9,-17
12/18/2022,Beverages,Carbonated non-alcoholic,987158068,896719062,763043813,274847328,282281113.4,276043695.6,5.5,5.4,5,10.1,-6,1.3,29.4,-8.7,9.2
12/18/2022,Beverages,Fruit drinks and non-carbonated sugary,929394728,865221695,694073414,274847328,282281113.4,275456948,5.2,5.2,4.6,7.4,-5,-1.2,33.9,7.1,13
12/18/2022,Beverages,Other,319669435,284122564,265964040,40223221,40337321,41754441,1.8,1.7,1.8,12.5,-0.3,3.5,20.2,-3.7,1.5
12/18/2022,Beverages,Water,411282759,379596376,300158514,138266243,151434225,139565530,2.3,2.3,2,8.3,-8.7,-0.3,37,-0.9,15.7
12/18/2022,Commercially prepared items,"Not sweet canned (soups, sauces, etc)",316680943,281452635,261755648,103791617,106342259,110078376,1.8,1.7,1.7,12.5,-2.4,3.5,21,-5.7,2.1
12/18/2022,Commercially prepared items,"Not sweet frozen (pizzas, french fries, fish sticks and entrees)",637431237,562213078,435567012,136401338,140957310,124604307,3.5,3.4,2.9,13.4,-3.2,4.3,46.3,9.5,20.9625
12/18/2022,Commercially prepared items,Not sweet packaged/Meals and sides,1093518412,984173461,861042184.1,274847328,282281113.4,276043695.6,6.3,6.2,6.2,10.2,-1.3,1.4,20.9,0,2.1
12/18/2022,Commercially prepared items,Not sweet packaged/Snacks,1093518412,984173461,861042184.1,274847328,282281113.4,276043695.6,6.4,6.2,5.8,12.7,-2.5,3.7,30.9,-3.3,10.5
12/18/2022,Commercially prepared items,Other,74917583,71511325,70902393,30685424,33461418,36354609,0.4,0.4,0.5,4.8,-8.3,-3.6,5.7,-15.6,-10.8
12/18/2022,Commercially prepared items,Regular meat fresh/frozen,720280,805882,751213,166481,217125,221823,0,0,0,-10.6,-14.15,-17.8,-4.1,-23.3375,-19.1
12/18/2022,Commercially prepared items,"Sweet frozen (ice cream, frozen desserts)",290932071,269060718,241681827,64231266,69354190,68259947,1.6,1.6,1.6,8.1,-7.4,-0.5,20.4,-5.9,1.6
12/18/2022,Commercially prepared items,"Sweet mixes (pancake, muffin, and cake mixes)",206184942,192563504,201438144,74428040,77690583,88384687,1.1,1.2,1.3,7.1,-4.2,-1.5,2.4,-15.8,-13.6
12/18/2022,Commercially prepared items,"Sweet packaged (cookies, candy bars, bars)",1093518412,984173461,861042184.1,274847328,282281113.4,276043695.6,6.8,6.55,6.55,10.5,-5.7,1.7,16.7,-9.9,-1.5
12/18/2022,Commercially prepared items,Sweet ready-to-eat (bakery items),509943969,465736061,456299637,131178460,138290392,143971543,2.8,2.8,3,9.5,-5.1,0.7,11.8,-8.9,-5.7
12/18/2022,Dairy,Cheese,602962602,560730650,561109667,148881910,156319570,165181601,3.4,3.4,3.7,7.5,-4.8,-1.1,7.5,-9.9,-9.3
12/18/2022,Dairy,Other,409960466,379382303,361674734,114056291,118899247,124117393,2.3,2.3,2.4,8.1,-4.1,-0.6,13.4,-8.1,-4.3
12/18/2022,Dairy,Regular-fat milk,26990067,21829142,24677461,12992852,13669111,16909162,0.2,0.1,0.2,23.6,-4.9,13.8,9.4,-23.2,-7.7
12/18/2022,Dairy,Yogurt and other,373807824,318623898,290971805,118933677,124699984,125546292,2.1,1.9,1.9,17.3,-4.6,8,28.5,-5.3,8.4
12/18/2022,Fats and oils,Oils,103873679,89089685,73767268,15085559,14991746,16232823,0.6,0.5,0.5,16.6,0.6,7.3,40.8,-7.1,18.9
12/18/2022,Fats and oils,Solids,188073170,142211928,158277003,42769449,44465317,49811884,1,0.9,1,28.95,-3.8,17.8,18.8,-14.1,0.3
12/18/2022,Fruits,Fruit juice,119051361,111065415,96708193,32724625,35468032,34682624,0.7,0.7,0.6,7.2,-7.7,-1.4,23.1,-5.6,3.9
12/18/2022,Fruits,Whole canned,102146800,92224130,85968014,31777812,34810407,37853256,0.6,0.6,0.6,10.8,-8.7,1.9,18.8,-16,0.3
12/18/2022,Fruits,Whole fresh/frozen,644401570,640887758,554325129,221388326,222128647,213248911,3.6,3.9,3.7,0.5,-0.3,-7.5,16.2,3.8,-1.9
12/18/2022,Grains,Flour and mixes,46041935,36311676,38052493,11567003,11872225,14062958,0.3,0.2,0.3,26.8,-2.6,16.7,21,-17.7,2.1
12/18/2022,Grains,Frozen/ready to cook,42178182,37801116,39361623,11529974,11855696,12688326,0.2,0.2,0.3,11.6,-2.7,2.7,7.2,-9.1,-9.5
12/18/2022,Grains,Not sweet packaged/Meals and sides,55370362,45155497,42877648,30314368,28822157,30940611,0.3,0.3,0.3,22.6,5.2,12.8,29.1,-2,9
12/18/2022,Grains,Other,85515508,69431117,60505951,28073865,27140038,25259563,0.5,0.4,0.4,23.2,3.4,13.3,41.3,11.1,19.3
12/18/2022,Grains,"Packaged (bread, rolls, pita, tortilla, rice, pasta, cereal)",607393789,522736628,497993678,187851509,191315450,210185482,3.4,3.2,3.3,16.2,-1.8,6.9,22,-10.6,3
12/18/2022,"Meats, eggs, and nuts",Eggs,271094150,148607890,143779477,48409118,49012515,54980220,1.5,0.9,0.9,28.95,-1.2,17.8,56.55,-12,20.9625
12/18/2022,"Meats, eggs, and nuts",Fish fresh/frozen,126075061,132788815,135001504,13671814,14557344,16667641,0.7,0.8,0.9,-5.1,-6.1,-12.6,-6.6,-18,-21.2
12/18/2022,"Meats, eggs, and nuts",Nuts and seeds processed/nut butters,58434779,51647352,48374496,12806419,12405439,12835267,0.3,0.3,0.3,13.1,3.2,4.1,20.8,-0.2,2
12/18/2022,"Meats, eggs, and nuts",Nuts and seeds raw,168919481,171938959,180214844,34730134,37695427,43093953,0.9,1,1.2,-1.8,-7.9,-9.6,-6.3,-19.4,-20.9
12/18/2022,"Meats, eggs, and nuts",Other,55521422,53844106,46923682,22504824,23698356,21679932,0.3,0.3,0.3,3.1,-5,-5.1,18.3,3.8,-0.1
12/18/2022,"Meats, eggs, and nuts",Poultry fresh/frozen,490363939,445539037,383836618,75083057,76445362,72825148,2.7,2.7,2.5,10.1,-1.8,1.3,27.8,3.1,7.8
12/18/2022,"Meats, eggs, and nuts",Regular meat canned,34632719,27756770,23308394,10604316,11298172,10772693,0.2,0.2,0.2,24.8,-6.1,14.8,48.6,-1.6,20.9625
12/18/2022,"Meats, eggs, and nuts",Regular meat fresh/frozen,1093518412,984173461,861042184.1,237860088,242152483,248714479,6.8,6.55,6.55,-1,-1.8,-8.9,8.3,-4.4,-8.5
12/18/2022,Other,Other,662740594,624645718,533548650,110484157,114266479,110585336,3.7,3.8,3.5,6.1,-3.3,-2.4,24.2,-0.1,4.9
12/18/2022,Sugar and sweeteners,Raw,108384057,95941648,95169485,28206488,29308658,34960716,0.6,0.6,0.6,13,-3.8,3.9,13.9,-19.3,-3.9
12/18/2022,Vegetables,Dark green canned,697789,610862,554297,473319,510659,524704,0,0,0,14.2,-7.3,5.1,25.9,-9.8,6.3
12/18/2022,Vegetables,Dark green fresh/frozen,227289144,218180029,188003017,73381276,77940269,74277792,1.3,1.3,1.2,4.2,-5.8,-4.1,20.9,-1.2,2.1
12/18/2022,Vegetables,Legumes canned,49725201,41628144,40358480,32705861,32491399,33765016,0.3,0.3,0.3,19.5,0.7,9.9,23.2,-3.1,4
12/18/2022,Vegetables,Legumes fresh/frozen,40554803,37371534,39496855,16190383,16465338,18628482,0.2,0.2,0.3,8.5,-1.7,-0.1,2.7,-13.1,-13.3
12/18/2022,Vegetables,"Not sweet canned (soups, sauces, etc)",9344239,9108735,8763440,2111035,2312872,2337372,0.1,0.1,0.1,2.6,-8.7,-5.6,6.6,-9.7,-10
12/18/2022,Vegetables,Orange canned,1495834,1220504,1060030,1447546,1416668,1327504,0,0,0,22.6,2.2,12.8,41.1,9,19.1
12/18/2022,Vegetables,Orange fresh/frozen,40884965,41032729,44227940,22412562,23067576,26987930,0.2,0.2,0.3,-0.4,-2.8,-8.3,-7.6,-17,-22
12/18/2022,Vegetables,Other,153838597,133776246,136300221,59968325,61735498,64412340,0.9,0.8,0.9,15,-2.9,5.8,12.9,-6.9,-4.7
12/18/2022,Vegetables,Other-mostly water canned,76111302,69733097,70056527,27451056,29248435,31903604,0.4,0.4,0.5,9.1,-6.1,0.4,8.6,-14,-8.3
12/18/2022,Vegetables,Other-mostly water fresh/frozen,159271741,149044927,148314076,80251911,81749176,87918152,0.9,0.9,1,6.9,-1.8,-1.7,7.4,-8.7,-9.4
12/18/2022,Vegetables,Other-nutrient-dense canned,44205397,35431678,37289666,32578064,31704366,34563932,0.2,0.2,0.2,24.8,2.8,14.8,18.5,-5.7,0.1
12/18/2022,Vegetables,Other-nutrient-dense fresh/frozen,147841534,140995957,134176598,73709518,74275849,77355307,0.8,0.9,0.9,4.9,-0.8,-3.5,10.2,-4.7,-7
12/18/2022,Vegetables,Starchy canned,40721651,35426033,39635684,31449909,30460375,37478408,0.2,0.2,0.3,14.9,3.2,5.8,2.7,-16.1,-13.3
12/18/2022,Vegetables,Starchy fresh/frozen,96477906,83354469,87875095,28744748,28380532,32314849,0.5,0.5,0.6,15.7,1.3,6.5,9.8,-11,-7.3
25-12-2022,Alcohol,Other,1093518412,984173461,861042184.1,169869929,171744731,166060450,6.8,6.55,6.55,4,-1.1,-10.7,17.5,2.3,-22.9
25-12-2022,Beverages,Carbonated non-alcoholic,1089956901,945562811,736148550,274847328,282281113.4,276043695.6,5.2,5.3,5.4,15.3,-2.3,-1.1,48.1,1.4,-2.9
25-12-2022,Beverages,Fruit drinks and non-carbonated sugary,981803463,865721197,650657684,274847328,282281113.4,258669070,4.7,4.8,4.8,13.4,-0.3,-2.7,50.9,18.3,-1
25-12-2022,Beverages,Other,347455226,286075132,228082130,42856801,40479541,35695388,1.7,1.6,1.7,21.5,5.9,4.2,52.3,20.1,-0.1
25-12-2022,Beverages,Water,435249139,370363420,289113750,144279443,145743973,133872176,2.1,2.1,2.1,17.5,-1,0.9,50.5,7.8,-1.2
25-12-2022,Commercially prepared items,"Not sweet canned (soups, sauces, etc)",387019624,325273881,250763581,126178390,121825453,103911393,1.9,1.8,1.8,19,3.6,2.1,54.3,21.4,1.3
25-12-2022,Commercially prepared items,"Not sweet frozen (pizzas, french fries, fish sticks and entrees)",653330342,525867732,377684347,135176266,127278047,107386497,3.1,2.9,2.8,24.2,6.2,6.6,56.55,22.3625,13.5
25-12-2022,Commercially prepared items,Not sweet packaged/Meals and sides,1093518412,984173461,808277185,274847328,282281113.4,276043695.6,5.9,5.9,5.9,16.6,5.8,0.1,52.2,22.3625,-0.2
25-12-2022,Commercially prepared items,Not sweet packaged/Snacks,1093518412,984173461,770462347,274847328,282281113.4,276043695.6,5.9,5.6,5.6,22.7,5.3,5.3,56.55,15.4,4.6
25-12-2022,Commercially prepared items,Other,97884467,87636572,64769086,39512798,40341080,32086212,0.5,0.5,0.5,11.7,-2.1,-4.1,51.1,22.3625,-0.8
25-12-2022,Commercially prepared items,Regular meat fresh/frozen,944451,968457,817301,225503,274007,230759,0,0,0,-2.5,-14.15,-16.3,15.6,-2.3,-23.9375
25-12-2022,Commercially prepared items,"Sweet frozen (ice cream, frozen desserts)",326850974,293003826,226033497,72997270,76326228,62132339,1.6,1.6,1.7,11.6,-4.4,-4.3,44.6,17.5,-5.1
25-12-2022,Commercially prepared items,"Sweet mixes (pancake, muffin, and cake mixes)",245069442,198465173,129645485,88732897,81918037,59351968,1.2,1.1,0.9,23.5,7.05,6,56.55,22.3625,20.9625
25-12-2022,Commercially prepared items,"Sweet packaged (cookies, candy bars, bars)",1093518412,984173461,861042184.1,274847328,282281113.4,276043695.6,6.8,6.55,6.55,25.3,6.7,7.6,56.55,21.7,8.9
25-12-2022,Commercially prepared items,Sweet ready-to-eat (bakery items),569298987,496112887,363267563,134357832,133787689,114428493,2.7,2.8,2.7,14.8,0.4,-1.5,56.55,17.4,2.8
25-12-2022,Dairy,Cheese,802136475,679518716,516263921,195740039,185485081,147987622,3.9,3.8,3.8,18,5.5,1.3,55.4,22.3625,1.9
25-12-2022,Dairy,Other,463383081,405687013,338561639,128075104,125623300,115695404,2.2,2.3,2.5,14.2,2,-2,36.9,10.7,-10.2
25-12-2022,Dairy,Regular-fat milk,40560679,29626504,19777297,19676623,18491644,13348447,0.2,0.2,0.1,28.95,6.4,17.5,56.55,22.3625,20.9625
25-12-2022,Dairy,Yogurt and other,422741947,335377531,257211626,129566322,126502969,108973851,2,1.9,1.9,26,2.4,8.2,56.55,18.9,7.8
25-12-2022,Fats and oils,Oils,124800547,102370296,67522573,17805748,16932817,14016912,0.6,0.6,0.5,21.9,5.2,4.6,56.55,22.3625,20.9625
25-12-2022,Fats and oils,Solids,233224176,162540538,119726562,51705396,49970041,36704049,1.1,0.9,0.9,28.95,3.5,17.8,56.55,22.3625,20.9625
25-12-2022,Fruits,Fruit juice,136383272,120348031,93607970,37678306,38514145,33784600,0.7,0.7,0.7,13.3,-2.2,-2.7,45.7,11.5,-4.4
25-12-2022,Fruits,Whole canned,116374029,97547984,70107159,38684068,39337266,31722893,0.6,0.5,0.5,19.3,-1.7,2.4,56.55,21.9,8.9
25-12-2022,Fruits,Whole fresh/frozen,714565596,686631741,506475094,240266949,230708600,195295049,3.4,3.8,3.7,4.1,4.1,-10.7,41.1,22.3625,-7.4
25-12-2022,Grains,Flour and mixes,57740301,40887554,28492487,14602321,13375967,10408573,0.3,0.2,0.2,28.95,7.05,17.8,56.55,22.3625,20.9625
25-12-2022,Grains,Frozen/ready to cook,58610404,48247282,34426753,15147106,14539674,11045417,0.3,0.3,0.3,21.5,4.2,4.3,56.55,22.3625,11.7
25-12-2022,Grains,Not sweet packaged/Meals and sides,65900638,51055391,38652304,35423152,32192694,27947207,0.3,0.3,0.3,28.95,7.05,10.8,56.55,22.3625,11.9
25-12-2022,Grains,Other,89476374,67760423,53393783,28600963,25357098,21452844,0.4,0.4,0.4,28.95,7.05,13.3,56.55,22.3625,9.9
25-12-2022,Grains,"Packaged (bread, rolls, pita, tortilla, rice, pasta, cereal)",750586041,594989764,462641557,229700900,215329497,194909678,3.6,3.3,3.4,26.2,6.7,8.3,56.55,17.8,6.4
25-12-2022,"Meats, eggs, and nuts",Eggs,356020118,176296720,136604434,61123113,57331541,52832033,1.7,1,1,28.95,6.6,17.8,56.55,15.7,20.9625
25-12-2022,"Meats, eggs, and nuts",Fish fresh/frozen,182457036,191514924,149840522,18197473,18621285,17228499,0.9,1.1,1.1,-4.7,-2.3,-18.2,21.8,5.6,-20.1
25-12-2022,"Meats, eggs, and nuts",Nuts and seeds processed/nut butters,58100336,46601178,34740299,12598311,10958140,9199231,0.3,0.3,0.3,24.7,7.05,7,56.55,22.3625,9.7
25-12-2022,"Meats, eggs, and nuts",Nuts and seeds raw,187698011,176478318,136766186,37522001,37866304,34358300,0.9,1,1,6.4,-0.9,-8.7,37.2,9.2,-10
25-12-2022,"Meats, eggs, and nuts",Other,57231390,50436413,39129165,22162022,20902405,17800721,0.3,0.3,0.3,13.5,6,-2.6,46.3,22.3625,-4
25-12-2022,"Meats, eggs, and nuts",Poultry fresh/frozen,528820002,441825333,326928312,78594429,74671644,63705381,2.5,2.5,2.4,19.7,5.3,2.7,56.55,22.3625,6.1
25-12-2022,"Meats, eggs, and nuts",Regular meat canned,37516986,26769441,19429409,11120229,10273699,8858956,0.2,0.1,0.1,28.95,7.05,17.8,56.55,22.3625,20.9625
25-12-2022,"Meats, eggs, and nuts",Regular meat fresh/frozen,1093518412,984173461,861042184.1,274425231,261074653,224149945,6.8,6.55,6.55,7.3,5.1,-7.9,55.1,22.3625,1.8
25-12-2022,Other,Other,787179254,698709670,500280581,129869498,124868113,101193275,3.8,3.9,3.7,12.7,4,-3.3,56.55,22.3625,3.2
25-12-2022,Sugar and sweeteners,Raw,128132334,104333266,70073663,34104574,32268505,24179417,0.6,0.6,0.5,22.8,5.7,5.4,56.55,22.3625,20
25-12-2022,Vegetables,Dark green canned,695121,561876,472801,466569,464049,428337,0,0,0,23.7,0.5,6.2,47,8.9,-3.5
25-12-2022,Vegetables,Dark green fresh/frozen,257202061,229648875,179146950,83038366,82725286,71042682,1.2,1.3,1.3,12,0.4,-3.9,43.6,16.9,-5.8
25-12-2022,Vegetables,Legumes canned,56285946,42413979,37569794,36483206,31826382,31501373,0.3,0.2,0.3,28.95,7.05,13.9,49.8,15.8,-1.7
25-12-2022,Vegetables,Legumes fresh/frozen,52948078,46460486,40954147,20768772,20130939,19450057,0.3,0.3,0.3,14,3.2,-2.2,29.3,6.8,-15.2
25-12-2022,Vegetables,"Not sweet canned (soups, sauces, etc)",10558076,9802434,8418828,2345790,2399570,2264633,0.1,0.1,0.1,7.7,-2.2,-7.6,25.4,3.6,-17.7
25-12-2022,Vegetables,Orange canned,1498690,1105477,831043,1404920,1265760,988201,0,0,0,28.95,7.05,16.3,56.55,22.3625,18.3
25-12-2022,Vegetables,Orange fresh/frozen,54681520,52440648,40895537,29654508,28659062,24313994,0.3,0.3,0.3,4.3,3.5,-10.5,33.7,22,-12.3
25-12-2022,Vegetables,Other,191478231,157405150,127663713,74129389,71242888,59467622,0.9,0.9,0.9,21.6,4.1,4.4,50,22.3625,-1.6
25-12-2022,Vegetables,Other-mostly water canned,96606290,83164608,65049339,34297294,34030566,29365610,0.5,0.5,0.5,16.2,0.8,-0.3,48.5,16.8,-2.6
25-12-2022,Vegetables,Other-mostly water fresh/frozen,201119776,178952664,144638782,102267409,98519882,84949361,1,1,1.1,12.4,3.8,-3.5,39,20.4,-8.8
25-12-2022,Vegetables,Other-nutrient-dense canned,53294589,36997892,32362157,38172525,32115674,29862384,0.3,0.2,0.2,28.95,7.05,17.8,56.55,22.3625,8
25-12-2022,Vegetables,Other-nutrient-dense fresh/frozen,181341754,165008716,133975399,89730311,86120643,76305414,0.9,0.9,1,9.9,4.2,-5.7,35.4,17.6,-11.2
25-12-2022,Vegetables,Starchy canned,56686471,45216856,34374227,38666491,36045808,30619527,0.3,0.3,0.3,25.4,7.05,7.6,56.55,22.3625,8.2
25-12-2022,Vegetables,Starchy fresh/frozen,139028658,113535262,84173791,40265441,37351864,30490621,0.7,0.6,0.6,22.5,7.05,5.1,56.55,22.3625,8.4
1/1/2023,Alcohol,Other,1093518412,984173461,861042184.1,152103260,150975741,142979165,6.8,6.55,6.55,6,0.7,0.2,26.2,6.4,3
1/1/2023,Beverages,Carbonated non-alcoholic,928932449,820268830,677599704,274847328,282281113.4,276043695.6,5.9,5.5,5.3,13.2,-2.1,7,37.1,-1.8,11.9
